PLUS_MINUS,game,handicap,odds,name,description,first,hit
15,2023-11-25 Miami Heat,10.5,94.33962264150944,Miami Heat,Spread Betting,0.0,0.0
19,2023-11-25 Dallas Mavericks,1.0,90.9090909090909,Dallas Mavericks,Spread Betting,1.0,0.0
19,2023-11-25 Dallas Mavericks,11.5,102.0,Dallas Mavericks,Spread Betting,0.0,0.0
-28,2023-11-25 Atlanta Hawks,-8.5,94.33962264150944,Atlanta Hawks,Spread Betting,1.0,1.0
-28,2023-11-25 Atlanta Hawks,-13.5,83.33333333333334,Atlanta Hawks,Spread Betting,0.0,1.0
28,2023-11-25 Washington Wizards,8.5,87.71929824561403,Washington Wizards,Spread Betting,1.0,0.0
28,2023-11-25 Washington Wizards,13.5,92.5925925925926,Washington Wizards,Spread Betting,0.0,0.0
-2,2023-11-24 New York Knicks,-5.0,92.5925925925926,New York Knicks,Spread Betting,1.0,0.0
-2,2023-11-24 New York Knicks,-3.5,71.42857142857143,New York Knicks,Spread Betting,0.0,0.0
-10,2023-11-24 New Orleans Pelicans,5.5,87.71929824561403,New Orleans Pelicans,Spread Betting,1.0,1.0
-10,2023-11-24 New Orleans Pelicans,3.5,84.7457627118644,New Orleans Pelicans,Spread Betting,0.0,1.0
-21,2023-11-24 Phoenix Suns,-3.5,89.28571428571429,Phoenix Suns,Spread Betting,1.0,1.0
-21,2023-11-24 Phoenix Suns,-7.5,92.5925925925926,Phoenix Suns,Spread Betting,0.0,1.0
21,2023-11-24 Memphis Grizzlies,4.0,89.28571428571429,Memphis Grizzlies,Spread Betting,1.0,0.0
21,2023-11-24 Memphis Grizzlies,3.5,84.7457627118644,Memphis Grizzlies,Spread Betting,0.0,0.0
6,2023-11-24 San Antonio Spurs,10.0,89.28571428571429,San Antonio Spurs,Spread Betting,1.0,1.0
6,2023-11-24 San Antonio Spurs,6.5,88.49557522123894,San Antonio Spurs,Spread Betting,0.0,1.0
-6,2023-11-24 Golden State Warriors,-10.0,92.5925925925926,Golden State Warriors,Spread Betting,1.0,0.0
-6,2023-11-24 Golden State Warriors,-6.5,86.95652173913044,Golden State Warriors,Spread Betting,0.0,0.0
-13,2023-11-24 Sacramento Kings,4.0,92.5925925925926,Sacramento Kings,Spread Betting,1.0,1.0
-13,2023-11-24 Sacramento Kings,-3.5,108.0,Sacramento Kings,Spread Betting,0.0,1.0
13,2023-11-24 Minnesota Timberwolves,-4.5,92.5925925925926,Minnesota Timberwolves,Spread Betting,1.0,0.0
13,2023-11-24 Minnesota Timberwolves,1.5,106.0,Minnesota Timberwolves,Spread Betting,0.0,0.0
-13,2023-11-24 Toronto Raptors,-5.0,94.33962264150944,Toronto Raptors,Spread Betting,1.0,1.0
-13,2023-11-24 Toronto Raptors,-11.5,78.125,Toronto Raptors,Spread Betting,0.0,1.0
13,2023-11-24 Chicago Bulls,5.0,87.71929824561403,Chicago Bulls,Spread Betting,1.0,0.0
13,2023-11-24 Chicago Bulls,11.5,98.0392156862745,Chicago Bulls,Spread Betting,0.0,0.0
-17,2023-11-24 Orlando Magic,5.0,90.9090909090909,Orlando Magic,Spread Betting,1.0,1.0
-17,2023-11-24 Orlando Magic,5.5,90.9090909090909,Orlando Magic,Spread Betting,0.0,1.0
17,2023-11-24 Boston Celtics,-5.0,90.9090909090909,Boston Celtics,Spread Betting,1.0,0.0
17,2023-11-24 Boston Celtics,-4.5,81.9672131147541,Boston Celtics,Spread Betting,0.0,0.0
2,2023-11-24 Miami Heat,5.0,89.28571428571429,Miami Heat,Spread Betting,1.0,1.0
2,2023-11-24 Miami Heat,3.5,108.0,Miami Heat,Spread Betting,0.0,1.0
-23,2023-11-24 Indiana Pacers,-9.0,90.9090909090909,Indiana Pacers,Spread Betting,1.0,1.0
-23,2023-11-24 Indiana Pacers,-5.5,112.0,Indiana Pacers,Spread Betting,0.0,1.0
-3,2023-11-24 Milwaukee Bucks,-14.0,92.5925925925926,Milwaukee Bucks,Spread Betting,1.0,0.0
-3,2023-11-24 Milwaukee Bucks,-7.5,71.42857142857143,Milwaukee Bucks,Spread Betting,0.0,0.0
3,2023-11-24 Washington Wizards,14.0,89.28571428571429,Washington Wizards,Spread Betting,1.0,1.0
3,2023-11-24 Washington Wizards,7.5,108.0,Washington Wizards,Spread Betting,0.0,1.0
-19,2023-11-24 Houston Rockets,2.5,94.33962264150944,Houston Rockets,Spread Betting,1.0,1.0
-19,2023-11-24 Houston Rockets,-11.5,104.0,Houston Rockets,Spread Betting,0.0,1.0
19,2023-11-24 Denver Nuggets,-3.0,92.5925925925926,Denver Nuggets,Spread Betting,1.0,0.0
19,2023-11-24 Denver Nuggets,11.5,74.07407407407408,Denver Nuggets,Spread Betting,0.0,0.0
23,2023-11-24 Detroit Pistons,9.0,90.9090909090909,Detroit Pistons,Spread Betting,1.0,0.0
23,2023-11-24 Detroit Pistons,6.5,75.75757575757575,Detroit Pistons,Spread Betting,0.0,0.0
2,2023-11-22 Brooklyn Nets,3.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0,1.0
2,2023-11-22 Brooklyn Nets,6.5,87.71929824561403,Brooklyn Nets,Spread Betting,0.0,1.0
-2,2023-11-22 Atlanta Hawks,-3.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0,0.0
-2,2023-11-22 Atlanta Hawks,-6.5,87.71929824561403,Atlanta Hawks,Spread Betting,0.0,0.0
1,2023-11-22 Indiana Pacers,-3.5,90.9090909090909,Indiana Pacers,Spread Betting,1.0,0.0
1,2023-11-22 Indiana Pacers,-1.5,86.95652173913044,Indiana Pacers,Spread Betting,0.0,0.0
-14,2023-11-22 Oklahoma City Thunder,-7.5,89.28571428571429,Oklahoma City Thunder,Spread Betting,1.0,1.0
-14,2023-11-22 Oklahoma City Thunder,-12.5,83.33333333333334,Oklahoma City Thunder,Spread Betting,0.0,1.0
-20,2023-11-22 Houston Rockets,-5.0,87.71929824561403,Houston Rockets,Spread Betting,1.0,1.0
-20,2023-11-22 Houston Rockets,-6.5,87.71929824561403,Houston Rockets,Spread Betting,0.0,1.0
-3,2023-11-22 Dallas Mavericks,-0.5,87.71929824561403,Dallas Mavericks,Spread Betting,1.0,1.0
-3,2023-11-22 Dallas Mavericks,-10.5,83.33333333333334,Dallas Mavericks,Spread Betting,0.0,0.0
3,2023-11-22 Los Angeles Lakers,-1.0,92.5925925925926,Los Angeles Lakers,Spread Betting,1.0,0.0
3,2023-11-22 Los Angeles Lakers,10.5,92.5925925925926,Los Angeles Lakers,Spread Betting,0.0,1.0
33,2023-11-22 Cleveland Cavaliers,-1.0,92.5925925925926,Cleveland Cavaliers,Spread Betting,1.0,0.0
33,2023-11-22 Cleveland Cavaliers,8.5,71.42857142857143,Cleveland Cavaliers,Spread Betting,0.0,0.0
-33,2023-11-22 Miami Heat,1.5,90.9090909090909,Miami Heat,Spread Betting,1.0,1.0
-33,2023-11-22 Miami Heat,-8.5,108.0,Miami Heat,Spread Betting,0.0,1.0
-13,2023-11-22 Minnesota Timberwolves,-7.0,90.9090909090909,Minnesota Timberwolves,Spread Betting,1.0,1.0
-13,2023-11-22 Minnesota Timberwolves,-9.5,92.5925925925926,Minnesota Timberwolves,Spread Betting,0.0,1.0
13,2023-11-22 Philadelphia 76ers,7.0,90.9090909090909,Philadelphia 76ers,Spread Betting,1.0,0.0
13,2023-11-22 Philadelphia 76ers,7.5,90.9090909090909,Philadelphia 76ers,Spread Betting,0.0,0.0
16,2023-11-22 Utah Jazz,-3.5,92.5925925925926,Utah Jazz,Spread Betting,1.0,0.0
16,2023-11-22 Utah Jazz,10.5,94.33962264150944,Utah Jazz,Spread Betting,0.0,0.0
-16,2023-11-22 Portland Trail Blazers,3.5,89.28571428571429,Portland Trail Blazers,Spread Betting,1.0,1.0
-16,2023-11-22 Portland Trail Blazers,-10.5,81.9672131147541,Portland Trail Blazers,Spread Betting,0.0,1.0
-5,2023-11-22 New Orleans Pelicans,1.5,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0,1.0
-5,2023-11-22 New Orleans Pelicans,-9.5,102.0,New Orleans Pelicans,Spread Betting,0.0,0.0
5,2023-11-22 Sacramento Kings,-1.5,90.9090909090909,Sacramento Kings,Spread Betting,1.0,0.0
5,2023-11-22 Sacramento Kings,5.5,90.9090909090909,Sacramento Kings,Spread Betting,0.0,1.0
20,2023-11-22 Memphis Grizzlies,5.0,94.33962264150944,Memphis Grizzlies,Spread Betting,1.0,0.0
20,2023-11-22 Memphis Grizzlies,4.5,110.0,Memphis Grizzlies,Spread Betting,0.0,0.0
14,2023-11-22 Chicago Bulls,7.5,92.5925925925926,Chicago Bulls,Spread Betting,1.0,0.0
14,2023-11-22 Chicago Bulls,12.5,92.5925925925926,Chicago Bulls,Spread Betting,0.0,0.0
-8,2023-11-22 Phoenix Suns,-2.5,87.71929824561403,Phoenix Suns,Spread Betting,1.0,1.0
-8,2023-11-22 Phoenix Suns,-2.5,71.42857142857143,Phoenix Suns,Spread Betting,0.0,1.0
8,2023-11-22 Golden State Warriors,2.5,94.33962264150944,Golden State Warriors,Spread Betting,1.0,0.0
8,2023-11-22 Golden State Warriors,0.5,74.07407407407408,Golden State Warriors,Spread Betting,0.0,0.0
7,2023-11-22 San Antonio Spurs,8.5,90.9090909090909,San Antonio Spurs,Spread Betting,1.0,1.0
7,2023-11-22 San Antonio Spurs,10.5,88.49557522123894,San Antonio Spurs,Spread Betting,0.0,1.0
5,2023-11-22 Denver Nuggets,-3.5,92.5925925925926,Denver Nuggets,Spread Betting,1.0,0.0
5,2023-11-22 Denver Nuggets,-2.5,76.92307692307693,Denver Nuggets,Spread Betting,0.0,0.0
-5,2023-11-22 Orlando Magic,3.0,90.9090909090909,Orlando Magic,Spread Betting,1.0,1.0
-5,2023-11-22 Orlando Magic,2.5,100.0,Orlando Magic,Spread Betting,0.0,1.0
-3,2023-11-22 Charlotte Hornets,-4.0,94.33962264150944,Charlotte Hornets,Spread Betting,1.0,0.0
-3,2023-11-22 Charlotte Hornets,-3.5,106.0,Charlotte Hornets,Spread Betting,0.0,0.0
3,2023-11-22 Washington Wizards,4.0,87.71929824561403,Washington Wizards,Spread Betting,1.0,1.0
3,2023-11-22 Washington Wizards,-1.5,68.4931506849315,Washington Wizards,Spread Betting,0.0,0.0
-3,2023-11-22 Boston Celtics,-6.0,90.9090909090909,Boston Celtics,Spread Betting,1.0,0.0
-3,2023-11-22 Boston Celtics,-13.5,102.0,Boston Celtics,Spread Betting,0.0,0.0
3,2023-11-22 Milwaukee Bucks,6.0,90.9090909090909,Milwaukee Bucks,Spread Betting,1.0,1.0
3,2023-11-22 Milwaukee Bucks,13.5,75.75757575757575,Milwaukee Bucks,Spread Betting,0.0,1.0
-1,2023-11-22 Toronto Raptors,2.5,90.9090909090909,Toronto Raptors,Spread Betting,1.0,1.0
-1,2023-11-22 Toronto Raptors,1.5,88.49557522123894,Toronto Raptors,Spread Betting,0.0,1.0
19,2023-11-21 Toronto Raptors,1.5,90.9090909090909,Toronto Raptors,Spread Betting,1.0,0.0
19,2023-11-21 Toronto Raptors,7.5,94.33962264150944,Toronto Raptors,Spread Betting,0.0,0.0
-19,2023-11-21 Orlando Magic,-2.0,94.33962264150944,Orlando Magic,Spread Betting,1.0,1.0
-19,2023-11-21 Orlando Magic,-7.5,81.9672131147541,Orlando Magic,Spread Betting,0.0,1.0
-5,2023-11-21 Indiana Pacers,3.5,94.33962264150944,Indiana Pacers,Spread Betting,1.0,1.0
-5,2023-11-21 Indiana Pacers,12.5,75.75757575757575,Indiana Pacers,Spread Betting,0.0,1.0
5,2023-11-21 Atlanta Hawks,-3.5,87.71929824561403,Atlanta Hawks,Spread Betting,1.0,0.0
5,2023-11-21 Atlanta Hawks,-12.5,102.0,Atlanta Hawks,Spread Betting,0.0,0.0
3,2023-11-21 Philadelphia 76ers,-8.0,89.28571428571429,Philadelphia 76ers,Spread Betting,1.0,0.0
3,2023-11-21 Philadelphia 76ers,1.5,112.0,Philadelphia 76ers,Spread Betting,0.0,0.0
-3,2023-11-21 Cleveland Cavaliers,8.0,92.5925925925926,Cleveland Cavaliers,Spread Betting,1.0,1.0
-3,2023-11-21 Cleveland Cavaliers,-1.5,68.4931506849315,Cleveland Cavaliers,Spread Betting,0.0,1.0
-13,2023-11-21 Phoenix Suns,-12.5,90.9090909090909,Phoenix Suns,Spread Betting,1.0,1.0
-13,2023-11-21 Phoenix Suns,-9.5,81.9672131147541,Phoenix Suns,Spread Betting,0.0,1.0
13,2023-11-21 Portland Trail Blazers,12.0,94.33962264150944,Portland Trail Blazers,Spread Betting,1.0,0.0
13,2023-11-21 Portland Trail Blazers,9.5,94.33962264150944,Portland Trail Blazers,Spread Betting,0.0,0.0
-32,2023-11-21 Los Angeles Lakers,-7.5,87.71929824561403,Los Angeles Lakers,Spread Betting,1.0,1.0
-32,2023-11-21 Los Angeles Lakers,-18.5,94.33962264150944,Los Angeles Lakers,Spread Betting,0.0,1.0
32,2023-11-21 Utah Jazz,7.5,94.33962264150944,Utah Jazz,Spread Betting,1.0,0.0
32,2023-11-21 Utah Jazz,18.5,81.9672131147541,Utah Jazz,Spread Betting,0.0,0.0
-3,2023-11-20 Charlotte Hornets,8.5,89.28571428571429,Charlotte Hornets,Spread Betting,1.0,1.0
-3,2023-11-20 Charlotte Hornets,11.5,102.0,Charlotte Hornets,Spread Betting,0.0,1.0
5,2023-11-20 Houston Rockets,7.0,90.9090909090909,Houston Rockets,Spread Betting,1.0,1.0
5,2023-11-20 Houston Rockets,10.5,87.71929824561403,Houston Rockets,Spread Betting,0.0,1.0
3,2023-11-20 Boston Celtics,-8.5,92.5925925925926,Boston Celtics,Spread Betting,1.0,0.0
3,2023-11-20 Boston Celtics,-10.5,100.0,Boston Celtics,Spread Betting,0.0,0.0
25,2023-11-20 San Antonio Spurs,8.5,94.33962264150944,San Antonio Spurs,Spread Betting,1.0,0.0
25,2023-11-20 San Antonio Spurs,12.5,80.0,San Antonio Spurs,Spread Betting,0.0,0.0
13,2023-11-20 Washington Wizards,9.5,94.33962264150944,Washington Wizards,Spread Betting,1.0,0.0
13,2023-11-20 Washington Wizards,8.5,98.0392156862745,Washington Wizards,Spread Betting,0.0,0.0
-13,2023-11-20 Milwaukee Bucks,-10.0,90.9090909090909,Milwaukee Bucks,Spread Betting,1.0,1.0
-13,2023-11-20 Milwaukee Bucks,-8.5,78.125,Milwaukee Bucks,Spread Betting,0.0,1.0
-4,2023-11-20 Denver Nuggets,-9.5,89.28571428571429,Denver Nuggets,Spread Betting,1.0,0.0
-4,2023-11-20 Denver Nuggets,-7.5,81.9672131147541,Denver Nuggets,Spread Betting,0.0,0.0
4,2023-11-20 Detroit Pistons,9.5,92.5925925925926,Detroit Pistons,Spread Betting,1.0,1.0
4,2023-11-20 Detroit Pistons,4.5,68.4931506849315,Detroit Pistons,Spread Betting,0.0,1.0
18,2023-11-20 Chicago Bulls,2.0,89.28571428571429,Chicago Bulls,Spread Betting,1.0,0.0
18,2023-11-20 Chicago Bulls,9.5,84.7457627118644,Chicago Bulls,Spread Betting,0.0,0.0
-18,2023-11-20 Miami Heat,-2.0,92.5925925925926,Miami Heat,Spread Betting,1.0,1.0
-18,2023-11-20 Miami Heat,-9.5,90.9090909090909,Miami Heat,Spread Betting,0.0,1.0
17,2023-11-20 New York Knicks,2.5,89.28571428571429,New York Knicks,Spread Betting,1.0,0.0
17,2023-11-20 New York Knicks,2.5,81.9672131147541,New York Knicks,Spread Betting,0.0,0.0
-17,2023-11-20 Minnesota Timberwolves,-2.5,90.9090909090909,Minnesota Timberwolves,Spread Betting,1.0,1.0
-17,2023-11-20 Minnesota Timberwolves,-2.5,94.33962264150944,Minnesota Timberwolves,Spread Betting,0.0,1.0
-36,2023-11-20 New Orleans Pelicans,1.5,92.5925925925926,New Orleans Pelicans,Spread Betting,1.0,1.0
-36,2023-11-20 New Orleans Pelicans,-7.5,72.46376811594203,New Orleans Pelicans,Spread Betting,0.0,1.0
36,2023-11-20 Sacramento Kings,-1.5,89.28571428571429,Sacramento Kings,Spread Betting,1.0,0.0
36,2023-11-20 Sacramento Kings,7.5,106.0,Sacramento Kings,Spread Betting,0.0,0.0
-5,2023-11-20 Golden State Warriors,-7.0,90.9090909090909,Golden State Warriors,Spread Betting,1.0,0.0
-5,2023-11-20 Golden State Warriors,-10.5,87.71929824561403,Golden State Warriors,Spread Betting,0.0,0.0
-1,2023-11-19 Los Angeles Lakers,-6.5,92.5925925925926,Los Angeles Lakers,Spread Betting,1.0,0.0
-1,2023-11-19 Los Angeles Lakers,0.5,94.33962264150944,Los Angeles Lakers,Spread Betting,0.0,1.0
3,2023-11-19 Utah Jazz,5.0,90.9090909090909,Utah Jazz,Spread Betting,1.0,1.0
3,2023-11-19 Utah Jazz,5.5,106.0,Utah Jazz,Spread Betting,0.0,1.0
-3,2023-11-19 Phoenix Suns,-5.0,90.9090909090909,Phoenix Suns,Spread Betting,1.0,0.0
-3,2023-11-19 Phoenix Suns,-9.5,84.7457627118644,Phoenix Suns,Spread Betting,0.0,0.0
43,2023-11-19 Portland Trail Blazers,7.0,89.28571428571429,Portland Trail Blazers,Spread Betting,1.0,0.0
43,2023-11-19 Portland Trail Blazers,29.5,71.42857142857143,Portland Trail Blazers,Spread Betting,0.0,0.0
-43,2023-11-19 Oklahoma City Thunder,-7.0,92.5925925925926,Oklahoma City Thunder,Spread Betting,1.0,1.0
-43,2023-11-19 Oklahoma City Thunder,-29.5,108.0,Oklahoma City Thunder,Spread Betting,0.0,1.0
2,2023-11-19 Memphis Grizzlies,12.0,89.28571428571429,Memphis Grizzlies,Spread Betting,1.0,1.0
2,2023-11-19 Memphis Grizzlies,8.5,108.0,Memphis Grizzlies,Spread Betting,0.0,1.0
-2,2023-11-19 Boston Celtics,-12.0,92.5925925925926,Boston Celtics,Spread Betting,1.0,0.0
-2,2023-11-19 Boston Celtics,-8.5,71.42857142857143,Boston Celtics,Spread Betting,0.0,0.0
16,2023-11-19 Dallas Mavericks,-2.0,94.33962264150944,Dallas Mavericks,Spread Betting,1.0,0.0
16,2023-11-19 Dallas Mavericks,5.5,80.0,Dallas Mavericks,Spread Betting,0.0,0.0
-16,2023-11-19 Sacramento Kings,2.0,87.71929824561403,Sacramento Kings,Spread Betting,1.0,1.0
-16,2023-11-19 Sacramento Kings,-5.5,96.15384615384616,Sacramento Kings,Spread Betting,0.0,1.0
-12,2023-11-19 Cleveland Cavaliers,4.5,94.33962264150944,Cleveland Cavaliers,Spread Betting,1.0,1.0
-12,2023-11-19 Cleveland Cavaliers,-2.5,98.0392156862745,Cleveland Cavaliers,Spread Betting,0.0,1.0
12,2023-11-19 Denver Nuggets,-4.5,87.71929824561403,Denver Nuggets,Spread Betting,1.0,0.0
12,2023-11-19 Denver Nuggets,1.5,98.0392156862745,Denver Nuggets,Spread Betting,0.0,0.0
-12,2023-11-19 Orlando Magic,4.5,92.5925925925926,Orlando Magic,Spread Betting,1.0,1.0
-12,2023-11-19 Orlando Magic,-21.5,87.71929824561403,Orlando Magic,Spread Betting,0.0,0.0
12,2023-11-19 Indiana Pacers,-4.5,89.28571428571429,Indiana Pacers,Spread Betting,1.0,0.0
12,2023-11-19 Indiana Pacers,25.5,90.9090909090909,Indiana Pacers,Spread Betting,0.0,1.0
-29,2023-11-19 Toronto Raptors,-9.5,87.71929824561403,Toronto Raptors,Spread Betting,1.0,1.0
-29,2023-11-19 Toronto Raptors,-22.5,83.33333333333334,Toronto Raptors,Spread Betting,0.0,1.0
-22,2023-11-19 Philadelphia 76ers,-3.5,87.71929824561403,Philadelphia 76ers,Spread Betting,1.0,1.0
-22,2023-11-19 Philadelphia 76ers,-9.5,76.92307692307693,Philadelphia 76ers,Spread Betting,0.0,1.0
22,2023-11-19 Brooklyn Nets,3.5,94.33962264150944,Brooklyn Nets,Spread Betting,1.0,0.0
22,2023-11-19 Brooklyn Nets,9.5,100.0,Brooklyn Nets,Spread Betting,0.0,0.0
1,2023-11-19 Houston Rockets,6.5,89.28571428571429,Houston Rockets,Spread Betting,1.0,1.0
1,2023-11-19 Houston Rockets,3.5,76.92307692307693,Houston Rockets,Spread Betting,0.0,1.0
29,2023-11-19 Detroit Pistons,9.5,94.33962264150944,Detroit Pistons,Spread Betting,1.0,0.0
29,2023-11-19 Detroit Pistons,22.5,92.5925925925926,Detroit Pistons,Spread Betting,0.0,0.0
-7,2023-11-18 Milwaukee Bucks,-2.0,90.9090909090909,Milwaukee Bucks,Spread Betting,1.0,1.0
-7,2023-11-18 Milwaukee Bucks,-3.5,112.0,Milwaukee Bucks,Spread Betting,0.0,1.0
7,2023-11-18 Dallas Mavericks,2.0,90.9090909090909,Dallas Mavericks,Spread Betting,1.0,0.0
7,2023-11-18 Dallas Mavericks,3.5,68.4931506849315,Dallas Mavericks,Spread Betting,0.0,0.0
-5,2023-11-18 Chicago Bulls,2.0,92.5925925925926,Chicago Bulls,Spread Betting,1.0,1.0
-5,2023-11-18 Chicago Bulls,6.5,110.0,Chicago Bulls,Spread Betting,0.0,1.0
5,2023-11-18 Miami Heat,-2.0,89.28571428571429,Miami Heat,Spread Betting,1.0,0.0
5,2023-11-18 Miami Heat,-6.5,69.44444444444444,Miami Heat,Spread Betting,0.0,0.0
1,2023-11-18 New Orleans Pelicans,7.5,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0,1.0
1,2023-11-18 New Orleans Pelicans,2.5,68.4931506849315,New Orleans Pelicans,Spread Betting,0.0,1.0
-1,2023-11-18 Minnesota Timberwolves,-7.5,90.9090909090909,Minnesota Timberwolves,Spread Betting,1.0,0.0
-1,2023-11-18 Minnesota Timberwolves,-2.5,112.0,Minnesota Timberwolves,Spread Betting,0.0,0.0
-14,2023-11-18 New York Knicks,-6.5,89.28571428571429,New York Knicks,Spread Betting,1.0,1.0
-14,2023-11-18 New York Knicks,-10.5,76.92307692307693,New York Knicks,Spread Betting,0.0,1.0
14,2023-11-18 Charlotte Hornets,6.5,92.5925925925926,Charlotte Hornets,Spread Betting,1.0,0.0
14,2023-11-18 Charlotte Hornets,7.5,88.49557522123894,Charlotte Hornets,Spread Betting,0.0,0.0
12,2023-11-18 San Antonio Spurs,3.0,92.5925925925926,San Antonio Spurs,Spread Betting,1.0,0.0
12,2023-11-18 San Antonio Spurs,-6.5,83.33333333333334,San Antonio Spurs,Spread Betting,0.0,0.0
-12,2023-11-18 Memphis Grizzlies,-3.0,89.28571428571429,Memphis Grizzlies,Spread Betting,1.0,1.0
-12,2023-11-18 Memphis Grizzlies,6.5,92.5925925925926,Memphis Grizzlies,Spread Betting,0.0,1.0
-7,2023-11-18 Oklahoma City Thunder,2.0,89.28571428571429,Oklahoma City Thunder,Spread Betting,1.0,1.0
-7,2023-11-18 Oklahoma City Thunder,6.5,92.5925925925926,Oklahoma City Thunder,Spread Betting,0.0,1.0
7,2023-11-18 Golden State Warriors,-2.0,92.5925925925926,Golden State Warriors,Spread Betting,1.0,0.0
7,2023-11-18 Golden State Warriors,-4.5,86.95652173913044,Golden State Warriors,Spread Betting,0.0,0.0
9,2023-11-17 San Antonio Spurs,8.5,92.5925925925926,San Antonio Spurs,Spread Betting,1.0,0.0
9,2023-11-17 San Antonio Spurs,3.5,94.33962264150944,San Antonio Spurs,Spread Betting,0.0,0.0
-8,2023-11-17 Cleveland Cavaliers,-8.0,87.71929824561403,Cleveland Cavaliers,Spread Betting,1.0,0.5
-8,2023-11-17 Cleveland Cavaliers,-14.5,84.7457627118644,Cleveland Cavaliers,Spread Betting,0.0,0.0
8,2023-11-17 Detroit Pistons,8.0,94.33962264150944,Detroit Pistons,Spread Betting,1.0,0.5
8,2023-11-17 Detroit Pistons,14.5,90.9090909090909,Detroit Pistons,Spread Betting,0.0,1.0
-10,2023-11-17 Philadelphia 76ers,-1.0,90.9090909090909,Philadelphia 76ers,Spread Betting,1.0,1.0
-10,2023-11-17 Philadelphia 76ers,-2.5,74.07407407407408,Philadelphia 76ers,Spread Betting,0.0,1.0
10,2023-11-17 Atlanta Hawks,1.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0,0.0
10,2023-11-17 Atlanta Hawks,2.5,104.0,Atlanta Hawks,Spread Betting,0.0,0.0
-3,2023-11-17 Boston Celtics,-9.0,90.9090909090909,Boston Celtics,Spread Betting,1.0,0.0
-3,2023-11-17 Boston Celtics,-16.5,92.5925925925926,Boston Celtics,Spread Betting,0.0,0.0
3,2023-11-17 Toronto Raptors,9.0,90.9090909090909,Toronto Raptors,Spread Betting,1.0,1.0
3,2023-11-17 Toronto Raptors,12.5,87.71929824561403,Toronto Raptors,Spread Betting,0.0,1.0
21,2023-11-17 Washington Wizards,7.0,90.9090909090909,Washington Wizards,Spread Betting,1.0,0.0
21,2023-11-17 Washington Wizards,13.5,72.46376811594203,Washington Wizards,Spread Betting,0.0,0.0
-21,2023-11-17 New York Knicks,-7.0,90.9090909090909,New York Knicks,Spread Betting,1.0,1.0
-21,2023-11-17 New York Knicks,-13.5,106.0,New York Knicks,Spread Betting,0.0,1.0
31,2023-11-17 Charlotte Hornets,8.0,92.5925925925926,Charlotte Hornets,Spread Betting,1.0,0.0
31,2023-11-17 Charlotte Hornets,5.5,90.9090909090909,Charlotte Hornets,Spread Betting,0.0,0.0
-31,2023-11-17 Milwaukee Bucks,-8.0,89.28571428571429,Milwaukee Bucks,Spread Betting,1.0,1.0
-31,2023-11-17 Milwaukee Bucks,-5.5,84.7457627118644,Milwaukee Bucks,Spread Betting,0.0,1.0
6,2023-11-17 Chicago Bulls,-4.0,92.5925925925926,Chicago Bulls,Spread Betting,1.0,0.0
6,2023-11-17 Chicago Bulls,8.5,90.9090909090909,Chicago Bulls,Spread Betting,0.0,1.0
-6,2023-11-17 Orlando Magic,3.5,89.28571428571429,Orlando Magic,Spread Betting,1.0,1.0
-6,2023-11-17 Orlando Magic,-9.5,90.9090909090909,Orlando Magic,Spread Betting,0.0,0.0
5,2023-11-17 Denver Nuggets,-4.5,87.71929824561403,Denver Nuggets,Spread Betting,1.0,0.0
5,2023-11-17 Denver Nuggets,7.5,98.0392156862745,Denver Nuggets,Spread Betting,0.0,1.0
-5,2023-11-17 New Orleans Pelicans,4.5,94.33962264150944,New Orleans Pelicans,Spread Betting,1.0,1.0
-5,2023-11-17 New Orleans Pelicans,-7.5,78.125,New Orleans Pelicans,Spread Betting,0.0,0.0
12,2023-11-17 Portland Trail Blazers,9.5,92.5925925925926,Portland Trail Blazers,Spread Betting,1.0,0.0
12,2023-11-17 Portland Trail Blazers,12.5,84.7457627118644,Portland Trail Blazers,Spread Betting,0.0,1.0
-12,2023-11-17 Los Angeles Lakers,-9.5,89.28571428571429,Los Angeles Lakers,Spread Betting,1.0,1.0
-12,2023-11-17 Los Angeles Lakers,-12.5,90.9090909090909,Los Angeles Lakers,Spread Betting,0.0,0.0
3,2023-11-17 Utah Jazz,5.5,89.28571428571429,Utah Jazz,Spread Betting,1.0,1.0
3,2023-11-17 Utah Jazz,9.5,92.5925925925926,Utah Jazz,Spread Betting,0.0,1.0
-3,2023-11-17 Phoenix Suns,-5.0,90.9090909090909,Phoenix Suns,Spread Betting,1.0,0.0
-3,2023-11-17 Phoenix Suns,-9.5,83.33333333333334,Phoenix Suns,Spread Betting,0.0,0.0
6,2023-11-17 Houston Rockets,7.5,89.28571428571429,Houston Rockets,Spread Betting,1.0,1.0
6,2023-11-17 Houston Rockets,3.5,92.5925925925926,Houston Rockets,Spread Betting,0.0,0.0
-9,2023-11-17 Sacramento Kings,-8.5,89.28571428571429,Sacramento Kings,Spread Betting,1.0,1.0
-9,2023-11-17 Sacramento Kings,-3.5,81.9672131147541,Sacramento Kings,Spread Betting,0.0,1.0
