handicap,odds,participant_name,name,description,game_date
-2.5,86.95652173913044,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-02-01
2.5,86.95652173913044,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-02-01
-3.5,80.0,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-02-01
3.5,95.23809523809523,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-02-01
-5.5,80.0,Mia Heat,MIA Heat - MIA Heat,Spread,2024-02-02
5.5,95.23809523809523,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-02-02
11.5,83.33333333333334,Det Pistons,DET Pistons - DET Pistons,Spread,2024-02-02
-11.5,90.9090909090909,La Clippers,LA Clippers - LA Clippers,Spread,2024-02-02
0.0,150.0,Pho Suns,PHO Suns - PHO Suns,Moneyline,2024-02-02
-3.5,90.9090909090909,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-02-02
3.5,83.33333333333334,Pho Suns,PHO Suns - PHO Suns,Spread,2024-02-02
9.5,90.9090909090909,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-02-02
-9.5,83.33333333333334,Sac Kings,SAC Kings - SAC Kings,Spread,2024-02-02
30.5,90.9090909090909,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-02-02
-30.5,83.33333333333334,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-02-02
-3.5,83.33333333333334,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-02-02
3.5,90.9090909090909,Orl Magic,ORL Magic - ORL Magic,Spread,2024-02-02
-18.5,86.95652173913044,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-02-02
18.5,86.95652173913044,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-02-02
-10.5,86.95652173913044,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-02-02
10.5,86.95652173913044,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-02-02
4.5,90.9090909090909,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-02-02
-4.5,83.33333333333334,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-02-02
-10.5,80.0,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-02-02
10.5,95.23809523809523,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-02-02
-16.5,90.9090909090909,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-02-03
16.5,83.33333333333334,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-02-03
-6.5,95.23809523809523,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-02-03
6.5,80.0,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-02-03
21.5,86.95652173913044,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-02-03
-21.5,86.95652173913044,Sac Kings,SAC Kings - SAC Kings,Spread,2024-02-03
4.5,83.33333333333334,La Lakers,LA Lakers - LA Lakers,Spread,2024-02-03
-4.5,90.9090909090909,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-02-03
0.0,86.95652173913044,Dal Mavericks,DAL Mavericks - DAL Mavericks,Moneyline,2024-02-03
0.0,86.95652173913044,Mil Bucks,MIL Bucks - MIL Bucks,Moneyline,2024-02-03
-1.5,100.0,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-02-03
1.5,76.92307692307693,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-02-03
-14.5,86.95652173913044,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-02-03
14.5,86.95652173913044,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-02-03
5.5,90.9090909090909,Det Pistons,DET Pistons - DET Pistons,Spread,2024-02-04
-5.5,83.33333333333334,Orl Magic,ORL Magic - ORL Magic,Spread,2024-02-04
-21.5,90.9090909090909,Pho Suns,PHO Suns - PHO Suns,Spread,2024-02-04
21.5,83.33333333333334,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-02-04
-25.5,90.9090909090909,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-02-04
25.5,83.33333333333334,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-02-04
9.5,90.9090909090909,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-02-04
-9.5,83.33333333333334,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-02-04
-4.5,90.9090909090909,La Clippers,LA Clippers - LA Clippers,Spread,2024-02-04
4.5,83.33333333333334,Mia Heat,MIA Heat - MIA Heat,Spread,2024-02-04
10.5,95.23809523809523,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-02-04
-10.5,80.0,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-02-04
10.5,90.9090909090909,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-02-04
-10.5,83.33333333333334,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-02-04
-8.5,83.33333333333334,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-02-04
-7.5,80.0,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-02-04
7.5,95.23809523809523,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-02-04
8.5,90.9090909090909,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-02-04
-6.5,80.0,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-02-04
6.5,95.23809523809523,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-02-04
0.0,140.0,Dal Mavericks,DAL Mavericks - DAL Mavericks,Moneyline,2024-02-05
3.5,83.33333333333334,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-02-05
-3.5,90.9090909090909,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-02-05
-14.5,83.33333333333334,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-02-05
14.5,90.9090909090909,Sac Kings,SAC Kings - SAC Kings,Spread,2024-02-05
15.5,90.9090909090909,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-02-05
-15.5,83.33333333333334,La Lakers,LA Lakers - LA Lakers,Spread,2024-02-05
0.0,76.92307692307693,Bkn Nets,BKN Nets - BKN Nets,Moneyline,2024-02-05
0.0,100.0,Gs Warriors,GS Warriors - GS Warriors,Moneyline,2024-02-05
-1.5,86.95652173913044,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-02-05
1.5,86.95652173913044,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-02-05
5.5,86.95652173913044,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-02-05
-5.5,86.95652173913044,La Clippers,LA Clippers - LA Clippers,Spread,2024-02-05
-26.5,86.95652173913044,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-02-05
-25.5,86.95652173913044,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-02-05
-20.5,90.9090909090909,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-02-05
-13.5,86.95652173913044,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-02-05
13.5,86.95652173913044,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-02-05
20.5,83.33333333333334,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-02-05
25.5,86.95652173913044,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-02-05
26.5,86.95652173913044,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-02-05
0.0,86.95652173913044,Hou Rockets,HOU Rockets - HOU Rockets,Moneyline,2024-02-06
0.0,86.95652173913044,Ind Pacers,IND Pacers - IND Pacers,Moneyline,2024-02-06
-1.5,100.0,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-02-06
1.5,76.92307692307693,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-02-06
23.5,86.95652173913044,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-02-06
-23.5,86.95652173913044,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-02-06
13.5,90.9090909090909,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-02-06
-13.5,83.33333333333334,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-02-06
-6.5,86.95652173913044,Mia Heat,MIA Heat - MIA Heat,Spread,2024-02-06
6.5,86.95652173913044,Orl Magic,ORL Magic - ORL Magic,Spread,2024-02-06
10.5,83.33333333333334,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-02-06
-10.5,90.9090909090909,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-02-06
-8.5,83.33333333333334,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-02-06
-3.5,90.9090909090909,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-02-06
-2.5,86.95652173913044,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-02-06
2.5,86.95652173913044,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-02-06
3.5,83.33333333333334,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-02-06
8.5,90.9090909090909,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-02-06
5.5,95.23809523809523,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-02-06
-5.5,80.0,Pho Suns,PHO Suns - PHO Suns,Spread,2024-02-06
-7.5,83.33333333333334,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-02-07
7.5,90.9090909090909,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-02-07
0.0,145.0,Tor Raptors,TOR Raptors - TOR Raptors,Moneyline,2024-02-07
-3.5,90.9090909090909,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-02-07
3.5,83.33333333333334,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-02-07
-5.5,80.0,Mia Heat,MIA Heat - MIA Heat,Spread,2024-02-07
5.5,95.23809523809523,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-02-07
-4.5,83.33333333333334,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-02-07
4.5,90.9090909090909,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-02-07
7.5,80.0,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-02-07
-7.5,95.23809523809523,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-02-07
4.5,83.33333333333334,Det Pistons,DET Pistons - DET Pistons,Spread,2024-02-07
-4.5,90.9090909090909,Sac Kings,SAC Kings - SAC Kings,Spread,2024-02-07
0.0,90.9090909090909,La Clippers,LA Clippers - LA Clippers,Moneyline,2024-02-07
0.0,83.33333333333334,No Pelicans,NO Pelicans - NO Pelicans,Moneyline,2024-02-07
1.5,80.0,La Clippers,LA Clippers - LA Clippers,Spread,2024-02-07
-1.5,95.23809523809523,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-02-07
-19.5,83.33333333333334,Orl Magic,ORL Magic - ORL Magic,Spread,2024-02-08
19.5,90.9090909090909,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-02-08
-7.5,90.9090909090909,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-02-08
7.5,83.33333333333334,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-02-08
16.5,83.33333333333334,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-02-08
-16.5,90.9090909090909,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-02-08
-10.5,90.9090909090909,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-02-08
-7.5,86.95652173913044,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-02-08
-6.5,86.95652173913044,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-02-08
4.5,83.33333333333334,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-02-08
6.5,86.95652173913044,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-02-08
7.5,86.95652173913044,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-02-08
10.5,83.33333333333334,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-02-08
0.0,68.96551724137932,Chi Bulls,CHI Bulls - CHI Bulls,Moneyline,2024-02-08
0.0,114.0,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Moneyline,2024-02-08
-2.5,95.23809523809523,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-02-08
2.5,80.0,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-02-08
9.5,80.0,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-02-08
-9.5,95.23809523809523,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-02-08
-8.5,86.95652173913044,Pho Suns,PHO Suns - PHO Suns,Spread,2024-02-08
8.5,86.95652173913044,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-02-08
-9.5,86.95652173913044,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-02-08
9.5,86.95652173913044,La Lakers,LA Lakers - LA Lakers,Spread,2024-02-08
13.5,83.33333333333334,Det Pistons,DET Pistons - DET Pistons,Spread,2024-02-08
-13.5,90.9090909090909,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-02-08
-12.5,83.33333333333334,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-02-09
12.5,90.9090909090909,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-02-09
-7.5,95.23809523809523,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-02-09
7.5,80.0,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-02-09
14.5,83.33333333333334,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-02-09
-14.5,90.9090909090909,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-02-09
36.5,86.95652173913044,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-02-09
-36.5,86.95652173913044,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-02-09
9.5,83.33333333333334,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-02-09
-9.5,90.9090909090909,Sac Kings,SAC Kings - SAC Kings,Spread,2024-02-09
-8.5,90.9090909090909,La Lakers,LA Lakers - LA Lakers,Spread,2024-02-09
8.5,83.33333333333334,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-02-09
-5.5,90.9090909090909,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-02-10
5.5,83.33333333333334,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-02-10
3.5,90.9090909090909,Det Pistons,DET Pistons - DET Pistons,Spread,2024-02-10
-3.5,83.33333333333334,La Clippers,LA Clippers - LA Clippers,Spread,2024-02-10
-8.5,83.33333333333334,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-02-10
8.5,90.9090909090909,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-02-10
-5.5,95.23809523809523,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-02-10
5.5,80.0,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-02-10
0.0,76.92307692307693,Cha Hornets,CHA Hornets - CHA Hornets,Moneyline,2024-02-10
0.0,100.0,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Moneyline,2024-02-10
-1.5,90.9090909090909,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-02-10
1.5,83.33333333333334,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-02-10
0.0,135.0,Orl Magic,ORL Magic - ORL Magic,Moneyline,2024-02-10
-2.5,80.0,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-02-10
2.5,95.23809523809523,Orl Magic,ORL Magic - ORL Magic,Spread,2024-02-10
0.0,76.92307692307693,Ind Pacers,IND Pacers - IND Pacers,Moneyline,2024-02-10
0.0,100.0,Ny Knicks,NY Knicks - NY Knicks,Moneyline,2024-02-10
-1.5,86.95652173913044,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-02-10
1.5,86.95652173913044,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-02-10
-10.5,95.23809523809523,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-02-10
10.5,80.0,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-02-10
-15.5,83.33333333333334,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-02-10
15.5,90.9090909090909,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-02-10
0.0,76.92307692307693,Gs Warriors,GS Warriors - GS Warriors,Moneyline,2024-02-10
0.0,100.0,Pho Suns,PHO Suns - PHO Suns,Moneyline,2024-02-10
-1.5,90.9090909090909,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-02-10
1.5,83.33333333333334,Pho Suns,PHO Suns - PHO Suns,Spread,2024-02-10
-12.5,83.33333333333334,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-02-10
12.5,90.9090909090909,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-02-10
-15.5,90.9090909090909,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-02-11
15.5,83.33333333333334,Mia Heat,MIA Heat - MIA Heat,Spread,2024-02-11
-8.5,83.33333333333334,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-02-11
8.5,90.9090909090909,Sac Kings,SAC Kings - SAC Kings,Spread,2024-02-11
4.5,90.9090909090909,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-02-12
-4.5,83.33333333333334,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-02-12
-7.5,90.9090909090909,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-02-12
7.5,83.33333333333334,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-02-12
-5.5,80.0,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-02-12
5.5,95.23809523809523,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-02-12
0.0,80.0,Atl Hawks,ATL Hawks - ATL Hawks,Moneyline,2024-02-12
0.0,80.0,Chi Bulls,CHI Bulls - CHI Bulls,Moneyline,2024-02-12
-1.5,95.23809523809523,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-02-12
1.5,80.0,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-02-12
24.5,83.33333333333334,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-02-12
-24.5,90.9090909090909,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-02-12
10.5,83.33333333333334,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-02-12
-10.5,90.9090909090909,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-02-12
-9.5,83.33333333333334,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-02-12
9.5,90.9090909090909,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-02-12
0.0,60.24096385542169,Dal Mavericks,DAL Mavericks - DAL Mavericks,Moneyline,2024-02-12
0.0,130.0,Was Wizards,WAS Wizards - WAS Wizards,Moneyline,2024-02-12
-2.5,83.33333333333334,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-02-12
2.5,90.9090909090909,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-02-12
-8.5,90.9090909090909,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-02-12
8.5,83.33333333333334,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-02-12
0.0,68.96551724137932,La Clippers,LA Clippers - LA Clippers,Moneyline,2024-02-12
0.0,114.0,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Moneyline,2024-02-12
-1.5,80.0,La Clippers,LA Clippers - LA Clippers,Spread,2024-02-12
1.5,95.23809523809523,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-02-12
-13.5,86.95652173913044,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-02-13
13.5,86.95652173913044,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-02-13
-9.5,80.0,Okc Thunder,OKC Thunder - OKC Thunder,Spread,2024-02-13
9.5,95.23809523809523,Orl Magic,ORL Magic - ORL Magic,Spread,2024-02-13
-6.5,80.0,Mia Heat,MIA Heat - MIA Heat,Spread,2024-02-13
6.5,95.23809523809523,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-02-13
-6.5,95.23809523809523,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-02-13
6.5,80.0,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-02-13
0.0,66.66666666666666,Pho Suns,PHO Suns - PHO Suns,Moneyline,2024-02-13
0.0,120.0,Sac Kings,SAC Kings - SAC Kings,Moneyline,2024-02-13
-2.5,86.95652173913044,Pho Suns,PHO Suns - PHO Suns,Spread,2024-02-13
2.5,86.95652173913044,Sac Kings,SAC Kings - SAC Kings,Spread,2024-02-13
19.5,83.33333333333334,Det Pistons,DET Pistons - DET Pistons,Spread,2024-02-13
-19.5,90.9090909090909,La Lakers,LA Lakers - LA Lakers,Spread,2024-02-13
4.5,95.23809523809523,Atl Hawks,ATL Hawks - ATL Hawks,Spread,2024-02-14
-4.5,80.0,Cha Hornets,CHA Hornets - CHA Hornets,Spread,2024-02-14
0.0,114.0,Mia Heat,MIA Heat - MIA Heat,Moneyline,2024-02-14
0.0,68.96551724137932,Phi 76Ers,PHI 76ers - PHI 76ers,Moneyline,2024-02-14
1.5,95.23809523809523,Mia Heat,MIA Heat - MIA Heat,Spread,2024-02-14
-1.5,80.0,Phi 76Ers,PHI 76ers - PHI 76ers,Spread,2024-02-14
10.5,83.33333333333334,Ny Knicks,NY Knicks - NY Knicks,Spread,2024-02-14
-10.5,90.9090909090909,Orl Magic,ORL Magic - ORL Magic,Spread,2024-02-14
0.0,135.0,Ind Pacers,IND Pacers - IND Pacers,Moneyline,2024-02-14
2.5,95.23809523809523,Ind Pacers,IND Pacers - IND Pacers,Spread,2024-02-14
-2.5,80.0,Tor Raptors,TOR Raptors - TOR Raptors,Spread,2024-02-14
3.5,90.9090909090909,Chi Bulls,CHI Bulls - CHI Bulls,Spread,2024-02-14
-3.5,83.33333333333334,Cle Cavaliers,CLE Cavaliers - CLE Cavaliers,Spread,2024-02-14
-40.5,95.23809523809523,Bos Celtics,BOS Celtics - BOS Celtics,Spread,2024-02-14
40.5,80.0,Bkn Nets,BKN Nets - BKN Nets,Spread,2024-02-14
-11.5,80.0,No Pelicans,NO Pelicans - NO Pelicans,Spread,2024-02-14
11.5,95.23809523809523,Was Wizards,WAS Wizards - WAS Wizards,Spread,2024-02-14
5.5,83.33333333333334,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-02-14
8.5,95.23809523809523,Hou Rockets,HOU Rockets - HOU Rockets,Spread,2024-02-14
-8.5,80.0,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-02-14
-5.5,90.9090909090909,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-02-14
-14.5,83.33333333333334,Dal Mavericks,DAL Mavericks - DAL Mavericks,Spread,2024-02-14
14.5,90.9090909090909,Sa Spurs,SA Spurs - SA Spurs,Spread,2024-02-14
0.0,114.0,La Lakers,LA Lakers - LA Lakers,Moneyline,2024-02-14
0.0,68.96551724137932,Uta Jazz,UTA Jazz - UTA Jazz,Moneyline,2024-02-14
2.5,80.0,La Lakers,LA Lakers - LA Lakers,Spread,2024-02-14
-2.5,95.23809523809523,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-02-14
-13.5,95.23809523809523,Den Nuggets,DEN Nuggets - DEN Nuggets,Spread,2024-02-14
13.5,80.0,Sac Kings,SAC Kings - SAC Kings,Spread,2024-02-14
31.5,83.33333333333334,Det Pistons,DET Pistons - DET Pistons,Spread,2024-02-14
-31.5,90.9090909090909,Pho Suns,PHO Suns - PHO Suns,Spread,2024-02-14
-8.5,86.95652173913044,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-02-14
-5.5,80.0,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-02-14
5.5,95.23809523809523,La Clippers,LA Clippers - LA Clippers,Spread,2024-02-14
8.5,86.95652173913044,La Clippers,LA Clippers - LA Clippers,Spread,2024-02-14
3.5,90.9090909090909,Mem Grizzlies,MEM Grizzlies - MEM Grizzlies,Spread,2024-02-15
-3.5,83.33333333333334,Mil Bucks,MIL Bucks - MIL Bucks,Spread,2024-02-15
-9.5,86.95652173913044,Gs Warriors,GS Warriors - GS Warriors,Spread,2024-02-15
9.5,86.95652173913044,Uta Jazz,UTA Jazz - UTA Jazz,Spread,2024-02-15
-17.5,90.9090909090909,Min Timberwolves,MIN Timberwolves - MIN Timberwolves,Spread,2024-02-15
17.5,83.33333333333334,Por Trail Blazers,POR Trail Blazers - POR Trail Blazers,Spread,2024-02-15
